shipment_id,po_number,carrier,warehouse_id,destination,status,eta
SHP002025,PO002827,FedEx,WH002,"New York, NY",In Transit,2025-03-16
SHP002026,PO000225,Ryder,WH001,"Dallas, TX",Exception,2025-01-06
SHP002027,PO001592,UPS,WH003,"Chicago, IL",Delivered,2026-07-05
SHP002028,PO001699,UPS,WH003,"Chicago, IL",Delivered,2026-01-03
SHP002029,PO002392,J.B. Hunt,WH004,"New York, NY",Delivered,2026-07-09
SHP002030,PO002664,FedEx,WH001,"Atlanta, GA",Delayed,2026-01-28
SHP002031,PO000560,FedEx,WH008,"Dallas, TX",Exception,2026-01-28
SHP002032,PO000327,DHL,WH008,"New York, NY",Delivered,2025-04-05
SHP002033,PO000741,XPO Logistics,WH006,"New York, NY",In Transit,2025-09-27
SHP002034,PO000078,XPO Logistics,WH004,"New York, NY",Delivered,2025-05-05
SHP002035,PO002079,XPO Logistics,WH006,"Dallas, TX",Delivered,2026-02-06
SHP002036,PO000455,J.B. Hunt,WH006,"Seattle, WA",Exception,2026-06-12
SHP002037,PO000926,UPS,WH008,"Chicago, IL",Exception,2025-02-09
SHP002038,PO000794,FedEx,WH004,"Atlanta, GA",Delivered,2026-03-11
SHP002039,PO000128,Ryder,WH005,"Atlanta, GA",Delivered,2025-06-07
SHP002040,PO001786,UPS,WH003,"Seattle, WA",Delivered,2026-02-08
SHP002041,PO002144,UPS,WH005,"Dallas, TX",Delivered,2025-12-24
SHP002042,PO001103,Ryder,WH006,"Seattle, WA",Exception,2025-09-21
SHP002043,PO001575,J.B. Hunt,WH007,"Seattle, WA",Delayed,2026-01-26
SHP002044,PO000367,Ryder,WH005,"Seattle, WA",Exception,2026-02-11
SHP002045,PO001298,UPS,WH005,"Dallas, TX",Delivered,2025-10-12
SHP002046,PO002725,FedEx,WH002,"Chicago, IL",Delivered,2025-01-06
SHP002047,PO002709,UPS,WH008,"New York, NY",Exception,2025-09-27
SHP002048,PO000184,Ryder,WH002,"Dallas, TX",Delayed,2026-05-16
SHP002049,PO002339,J.B. Hunt,WH003,"Chicago, IL",Exception,2025-09-04
SHP002050,PO000197,DHL,WH004,"Chicago, IL",In Transit,2025-05-31
SHP002051,PO000633,UPS,WH003,"Chicago, IL",Exception,2026-03-14
SHP002052,PO000799,DHL,WH001,"Dallas, TX",In Transit,2025-10-03
SHP002053,PO001519,FedEx,WH008,"Seattle, WA",Delayed,2025-10-10
SHP002054,PO001188,XPO Logistics,WH007,"Seattle, WA",Exception,2026-01-13
SHP002055,PO000388,Ryder,WH001,"Dallas, TX",Delivered,2025-02-13
SHP002056,PO002539,J.B. Hunt,WH002,"Dallas, TX",Delivered,2025-12-26
SHP002057,PO002997,Ryder,WH005,"Seattle, WA",Exception,2025-06-16
SHP002058,PO002119,Ryder,WH004,"Atlanta, GA",In Transit,2025-08-09
SHP002059,PO000348,FedEx,WH003,"Seattle, WA",Delivered,2025-10-20
SHP002060,PO001207,FedEx,WH006,"Atlanta, GA",Exception,2025-08-19
SHP002061,PO002844,FedEx,WH001,"New York, NY",Delayed,2026-06-23
SHP002062,PO001696,XPO Logistics,WH006,"Seattle, WA",Exception,2026-01-15
SHP002063,PO000122,Ryder,WH004,"Dallas, TX",Delayed,2025-04-11
SHP002064,PO002349,UPS,WH004,"Seattle, WA",In Transit,2026-07-19
SHP002065,PO000704,DHL,WH005,"Atlanta, GA",Delivered,2026-07-05
SHP002066,PO002649,Ryder,WH006,"Dallas, TX",Exception,2026-07-03
SHP002067,PO002388,Ryder,WH002,"Chicago, IL",Delivered,2025-07-22
SHP002068,PO000106,FedEx,WH005,"Chicago, IL",Delayed,2025-11-02
SHP002069,PO001120,XPO Logistics,WH005,"Atlanta, GA",In Transit,2025-06-14
SHP002070,PO002212,FedEx,WH008,"Seattle, WA",Exception,2025-02-17
SHP002071,PO001933,XPO Logistics,WH001,"Dallas, TX",In Transit,2025-08-23
SHP002072,PO000490,DHL,WH004,"Seattle, WA",Delivered,2026-03-09
SHP002073,PO002451,DHL,WH008,"Dallas, TX",Delivered,2025-12-21
SHP002074,PO000940,J.B. Hunt,WH004,"Dallas, TX",In Transit,2026-04-30
SHP002075,PO001147,UPS,WH007,"Chicago, IL",Delivered,2026-07-01
SHP002076,PO000017,DHL,WH007,"New York, NY",Exception,2026-04-25
SHP002077,PO000456,Ryder,WH001,"Atlanta, GA",Delivered,2026-03-21
SHP002078,PO000580,XPO Logistics,WH007,"Dallas, TX",Delivered,2026-06-02
SHP002079,PO001795,XPO Logistics,WH002,"Dallas, TX",Delayed,2026-01-29
SHP002080,PO002463,J.B. Hunt,WH003,"Dallas, TX",In Transit,2026-07-18
SHP002081,PO002853,DHL,WH007,"Atlanta, GA",Delivered,2026-05-08
SHP002082,PO002533,J.B. Hunt,WH004,"Dallas, TX",In Transit,2026-01-05
SHP002083,PO000028,UPS,WH004,"Seattle, WA",Exception,2025-11-26
SHP002084,PO000882,DHL,WH003,"New York, NY",In Transit,2025-04-26
SHP002085,PO000188,J.B. Hunt,WH007,"Dallas, TX",Exception,2025-04-07
SHP002086,PO002168,Ryder,WH007,"New York, NY",Exception,2025-11-24
SHP002087,PO000753,DHL,WH006,"Atlanta, GA",Exception,2025-08-12
SHP002088,PO002222,Ryder,WH003,"Chicago, IL",Exception,2025-10-14
SHP002089,PO002768,J.B. Hunt,WH003,"Atlanta, GA",Delivered,2026-03-03
SHP002090,PO001319,UPS,WH001,"Dallas, TX",Delayed,2026-06-26
SHP002091,PO000415,J.B. Hunt,WH001,"New York, NY",In Transit,2025-12-25
SHP002092,PO001618,XPO Logistics,WH004,"Atlanta, GA",Exception,2026-01-13
SHP002093,PO000880,Ryder,WH001,"New York, NY",Delayed,2025-04-10
SHP002094,PO002355,DHL,WH004,"Dallas, TX",Delayed,2025-08-27
SHP002095,PO001529,Ryder,WH003,"Seattle, WA",In Transit,2026-03-28
SHP002096,PO001902,UPS,WH005,"Dallas, TX",Exception,2026-06-03
SHP002097,PO002391,UPS,WH002,"New York, NY",Exception,2025-07-12
SHP002098,PO002709,Ryder,WH008,"Dallas, TX",Delivered,2026-01-31
SHP002099,PO000945,Ryder,WH002,"Dallas, TX",Exception,2026-04-08
SHP002100,PO000910,DHL,WH001,"Chicago, IL",Delivered,2025-08-20
SHP002101,PO002776,UPS,WH007,"Dallas, TX",Delivered,2026-05-19
SHP002102,PO002078,DHL,WH008,"Atlanta, GA",Exception,2025-11-15
SHP002103,PO000402,Ryder,WH002,"New York, NY",Delivered,2026-05-01
SHP002104,PO002189,FedEx,WH001,"Dallas, TX",Delayed,2026-06-26
SHP002105,PO000093,FedEx,WH004,"Chicago, IL",Delivered,2025-01-16
SHP002106,PO000455,Ryder,WH002,"Atlanta, GA",Delivered,2025-06-22
SHP002107,PO001906,FedEx,WH002,"Dallas, TX",Delivered,2025-09-19
SHP002108,PO002053,FedEx,WH006,"New York, NY",In Transit,2025-06-15
SHP002109,PO000959,XPO Logistics,WH008,"Chicago, IL",Delivered,2025-06-03
SHP002110,PO000696,UPS,WH008,"Seattle, WA",Delayed,2025-10-23
SHP002111,PO000844,XPO Logistics,WH002,"New York, NY",Delayed,2025-11-27
SHP002112,PO000221,J.B. Hunt,WH002,"Atlanta, GA",Delayed,2026-03-13
SHP002113,PO001089,XPO Logistics,WH006,"New York, NY",In Transit,2025-07-31
SHP002114,PO000840,XPO Logistics,WH001,"New York, NY",Exception,2025-11-13
SHP002115,PO001320,J.B. Hunt,WH008,"Dallas, TX",Delivered,2025-10-26
SHP002116,PO000634,J.B. Hunt,WH004,"Chicago, IL",In Transit,2025-01-16
SHP002117,PO001860,DHL,WH007,"Dallas, TX",In Transit,2026-01-20
SHP002118,PO000065,Ryder,WH007,"New York, NY",Exception,2026-07-02
SHP002119,PO001968,XPO Logistics,WH007,"Seattle, WA",Delivered,2025-05-19
SHP002120,PO000004,Ryder,WH003,"Seattle, WA",Delivered,2026-01-30
SHP002121,PO001383,Ryder,WH007,"Seattle, WA",Exception,2025-01-28
SHP002122,PO001665,DHL,WH007,"Atlanta, GA",Delayed,2026-04-12
SHP002123,PO002348,Ryder,WH006,"New York, NY",Exception,2026-03-29
SHP002124,PO001142,XPO Logistics,WH008,"Chicago, IL",Exception,2026-05-18
SHP002125,PO000952,XPO Logistics,WH006,"Dallas, TX",Delivered,2025-02-10
SHP002126,PO002092,UPS,WH004,"Chicago, IL",Exception,2026-06-22
SHP002127,PO001685,UPS,WH004,"Atlanta, GA",Exception,2025-08-29
SHP002128,PO000532,Ryder,WH002,"Chicago, IL",Exception,2025-10-17
SHP002129,PO001222,J.B. Hunt,WH007,"Atlanta, GA",Exception,2026-05-26
SHP002130,PO001393,XPO Logistics,WH004,"New York, NY",Exception,2025-02-23
SHP002131,PO001709,XPO Logistics,WH001,"Atlanta, GA",Delayed,2025-09-25
SHP002132,PO002029,XPO Logistics,WH004,"Chicago, IL",In Transit,2025-03-25
SHP002133,PO002717,UPS,WH001,"Atlanta, GA",Delivered,2025-09-12
SHP002134,PO002307,J.B. Hunt,WH003,"New York, NY",Exception,2026-07-28
SHP002135,PO000636,Ryder,WH003,"New York, NY",Delivered,2025-06-18
SHP002136,PO001831,XPO Logistics,WH007,"New York, NY",Delayed,2025-12-08
SHP002137,PO002758,J.B. Hunt,WH004,"Seattle, WA",In Transit,2025-02-26
SHP002138,PO000534,J.B. Hunt,WH002,"New York, NY",Delivered,2026-03-26
SHP002139,PO002161,UPS,WH004,"Dallas, TX",Delivered,2026-03-04
SHP002140,PO000459,UPS,WH005,"Atlanta, GA",Delayed,2025-10-16
SHP002141,PO002435,XPO Logistics,WH005,"Seattle, WA",Delivered,2026-07-31
SHP002142,PO000665,DHL,WH007,"Seattle, WA",Delivered,2026-07-14
SHP002143,PO000157,Ryder,WH008,"Chicago, IL",Delivered,2025-04-25
SHP002144,PO002632,Ryder,WH006,"New York, NY",Delayed,2026-06-26
SHP002145,PO000834,DHL,WH004,"Seattle, WA",Exception,2025-09-03
SHP002146,PO002466,J.B. Hunt,WH005,"Dallas, TX",Delayed,2025-02-18
SHP002147,PO002995,Ryder,WH007,"Seattle, WA",Exception,2025-05-25
SHP002148,PO002987,FedEx,WH007,"Chicago, IL",In Transit,2025-09-30
SHP002149,PO002490,FedEx,WH004,"Chicago, IL",Exception,2025-02-28
SHP002150,PO001641,XPO Logistics,WH007,"Seattle, WA",Delivered,2026-01-17
SHP002151,PO000135,Ryder,WH002,"New York, NY",Delivered,2025-03-06
SHP002152,PO000325,XPO Logistics,WH002,"Dallas, TX",Exception,2025-05-02
SHP002153,PO001607,Ryder,WH003,"Dallas, TX",Delayed,2025-12-08
SHP002154,PO001632,J.B. Hunt,WH001,"Chicago, IL",Exception,2025-03-22
SHP002155,PO001993,UPS,WH002,"New York, NY",In Transit,2025-03-22
SHP002156,PO002967,DHL,WH001,"Chicago, IL",Exception,2025-02-03
SHP002157,PO002015,FedEx,WH002,"Seattle, WA",Delayed,2026-01-30
SHP002158,PO001123,FedEx,WH008,"Atlanta, GA",In Transit,2025-10-30
SHP002159,PO000983,XPO Logistics,WH006,"Atlanta, GA",Delivered,2025-10-13
SHP002160,PO002308,FedEx,WH003,"Chicago, IL",Delayed,2025-12-02
SHP002161,PO002837,DHL,WH002,"Seattle, WA",In Transit,2025-12-15
SHP002162,PO002918,DHL,WH007,"Seattle, WA",Delayed,2025-03-31
SHP002163,PO000656,Ryder,WH004,"Seattle, WA",In Transit,2025-01-25
SHP002164,PO000080,J.B. Hunt,WH007,"Atlanta, GA",In Transit,2025-08-27
SHP002165,PO000426,FedEx,WH001,"Seattle, WA",Exception,2025-12-07
SHP002166,PO000830,UPS,WH006,"Chicago, IL",Delayed,2025-09-26
SHP002167,PO001452,FedEx,WH002,"Seattle, WA",Delayed,2025-01-02
SHP002168,PO002506,XPO Logistics,WH005,"Seattle, WA",Delayed,2025-08-25
SHP002169,PO002374,Ryder,WH007,"New York, NY",Delivered,2026-02-07
SHP002170,PO002112,XPO Logistics,WH002,"Chicago, IL",Exception,2026-05-07
SHP002171,PO001722,DHL,WH006,"Chicago, IL",Delayed,2025-03-08
SHP002172,PO000547,J.B. Hunt,WH007,"Atlanta, GA",Delayed,2025-10-10
SHP002173,PO001630,UPS,WH006,"Dallas, TX",Delivered,2025-11-20
SHP002174,PO002308,UPS,WH006,"Dallas, TX",Delivered,2025-09-29
SHP002175,PO002650,XPO Logistics,WH004,"New York, NY",Delayed,2025-02-10
SHP002176,PO002479,Ryder,WH007,"Atlanta, GA",In Transit,2025-09-21
SHP002177,PO001397,UPS,WH008,"Dallas, TX",Delivered,2025-07-29
SHP002178,PO002263,DHL,WH002,"Chicago, IL",Delivered,2025-02-05
SHP002179,PO002378,UPS,WH005,"Seattle, WA",Exception,2025-10-14
SHP002180,PO000337,FedEx,WH003,"Dallas, TX",Delivered,2026-07-29
SHP002181,PO002676,J.B. Hunt,WH002,"Seattle, WA",Delayed,2025-02-19
SHP002182,PO000937,J.B. Hunt,WH003,"Chicago, IL",In Transit,2025-09-02
SHP002183,PO001463,DHL,WH004,"Chicago, IL",Exception,2025-05-11
SHP002184,PO001127,XPO Logistics,WH002,"Dallas, TX",Exception,2026-01-05
SHP002185,PO002807,J.B. Hunt,WH002,"Chicago, IL",In Transit,2025-10-28
SHP002186,PO001826,FedEx,WH007,"Chicago, IL",In Transit,2025-01-03
SHP002187,PO000875,FedEx,WH004,"New York, NY",In Transit,2026-06-29
SHP002188,PO000407,DHL,WH002,"Seattle, WA",In Transit,2025-10-02
SHP002189,PO000674,XPO Logistics,WH008,"Seattle, WA",Exception,2025-04-02
SHP002190,PO001341,FedEx,WH008,"New York, NY",Delivered,2026-03-24
SHP002191,PO002278,XPO Logistics,WH003,"New York, NY",Delivered,2025-04-08
SHP002192,PO000003,UPS,WH006,"New York, NY",In Transit,2025-08-31
SHP002193,PO000416,Ryder,WH004,"Atlanta, GA",Delivered,2025-09-12
SHP002194,PO001972,DHL,WH004,"Atlanta, GA",In Transit,2025-03-26
SHP002195,PO000956,Ryder,WH008,"Chicago, IL",Exception,2025-06-21
SHP002196,PO001632,Ryder,WH001,"Atlanta, GA",Delayed,2025-12-29
SHP002197,PO001904,FedEx,WH005,"Seattle, WA",Delivered,2025-09-17
SHP002198,PO002124,XPO Logistics,WH003,"New York, NY",Exception,2025-04-03
SHP002199,PO002441,J.B. Hunt,WH003,"Atlanta, GA",In Transit,2025-03-21
SHP002200,PO000484,J.B. Hunt,WH003,"Dallas, TX",Delayed,2026-01-31
SHP002201,PO000056,XPO Logistics,WH003,"New York, NY",Exception,2025-07-19
SHP002202,PO000240,UPS,WH007,"Atlanta, GA",Exception,2025-01-05
SHP002203,PO002433,UPS,WH003,"Chicago, IL",Exception,2025-08-25
SHP002204,PO002977,DHL,WH003,"Seattle, WA",In Transit,2025-05-22
SHP002205,PO001630,J.B. Hunt,WH004,"Seattle, WA",In Transit,2026-04-09
SHP002206,PO001819,DHL,WH005,"Dallas, TX",Delivered,2025-06-12
SHP002207,PO001025,UPS,WH008,"New York, NY",Delayed,2025-12-17
SHP002208,PO002073,DHL,WH001,"Atlanta, GA",Delayed,2026-05-04
SHP002209,PO002689,DHL,WH002,"Seattle, WA",Delayed,2026-04-22
SHP002210,PO000866,UPS,WH005,"Atlanta, GA",Exception,2025-11-16
SHP002211,PO001890,DHL,WH008,"New York, NY",Delivered,2025-01-04
SHP002212,PO002298,XPO Logistics,WH006,"Chicago, IL",Delayed,2025-02-04
SHP002213,PO001024,UPS,WH004,"Chicago, IL",Delayed,2025-08-11
SHP002214,PO001687,DHL,WH004,"Atlanta, GA",Delayed,2025-11-03
SHP002215,PO002232,J.B. Hunt,WH006,"Atlanta, GA",Delayed,2025-05-02
SHP002216,PO002835,Ryder,WH008,"Seattle, WA",Delivered,2026-07-18
SHP002217,PO001194,XPO Logistics,WH003,"New York, NY",Delayed,2025-09-28
SHP002218,PO002955,Ryder,WH008,"Dallas, TX",Delivered,2025-11-26
SHP002219,PO002565,UPS,WH006,"Dallas, TX",Exception,2026-03-10
SHP002220,PO001013,UPS,WH003,"Dallas, TX",Delivered,2026-03-16
SHP002221,PO002581,Ryder,WH008,"Seattle, WA",Delayed,2025-07-19
SHP002222,PO002764,J.B. Hunt,WH005,"New York, NY",Delivered,2025-09-23
SHP002223,PO002564,DHL,WH005,"New York, NY",Exception,2025-06-18
SHP002224,PO001655,FedEx,WH006,"Chicago, IL",In Transit,2026-03-16
SHP002225,PO002069,DHL,WH007,"New York, NY",In Transit,2025-01-06
SHP002226,PO002750,J.B. Hunt,WH001,"New York, NY",In Transit,2025-02-22
SHP002227,PO001065,Ryder,WH008,"New York, NY",In Transit,2025-01-22
SHP002228,PO002893,J.B. Hunt,WH003,"Chicago, IL",Delivered,2026-05-29
SHP002229,PO002814,DHL,WH003,"Dallas, TX",Delivered,2025-05-13
SHP002230,PO001569,UPS,WH004,"Atlanta, GA",Delivered,2025-10-08
SHP002231,PO001748,J.B. Hunt,WH002,"Chicago, IL",Delayed,2026-05-18
SHP002232,PO001293,XPO Logistics,WH003,"New York, NY",Delivered,2025-06-10
SHP002233,PO000494,DHL,WH002,"Dallas, TX",Delivered,2025-06-21
SHP002234,PO002435,UPS,WH008,"New York, NY",Delivered,2025-06-21
SHP002235,PO000451,XPO Logistics,WH004,"Atlanta, GA",In Transit,2026-01-05
SHP002236,PO001155,UPS,WH007,"Dallas, TX",Delayed,2025-08-05
SHP002237,PO000518,UPS,WH005,"Dallas, TX",In Transit,2025-07-02
SHP002238,PO000298,XPO Logistics,WH001,"Dallas, TX",Delivered,2026-04-25
SHP002239,PO000502,J.B. Hunt,WH002,"Seattle, WA",In Transit,2026-05-08
SHP002240,PO002428,FedEx,WH007,"New York, NY",Delivered,2025-12-22
SHP002241,PO000922,DHL,WH007,"Dallas, TX",Delayed,2025-06-01
SHP002242,PO002321,Ryder,WH001,"New York, NY",Delayed,2025-06-15
SHP002243,PO000398,DHL,WH002,"Chicago, IL",Delayed,2025-04-30
SHP002244,PO000224,XPO Logistics,WH007,"Dallas, TX",In Transit,2026-06-07
SHP002245,PO001253,Ryder,WH005,"New York, NY",Delivered,2026-04-13
SHP002246,PO000906,FedEx,WH008,"Dallas, TX",Delayed,2025-04-23
SHP002247,PO000804,UPS,WH007,"Atlanta, GA",Delayed,2025-03-05
SHP002248,PO001900,XPO Logistics,WH003,"Atlanta, GA",Exception,2025-09-12
SHP002249,PO000973,UPS,WH006,"New York, NY",Delivered,2025-04-19
SHP002250,PO002641,DHL,WH004,"Atlanta, GA",Exception,2026-06-03
SHP002251,PO002205,J.B. Hunt,WH008,"New York, NY",In Transit,2025-05-19
SHP002252,PO001543,FedEx,WH006,"Atlanta, GA",Exception,2026-05-18
SHP002253,PO002320,Ryder,WH006,"Seattle, WA",In Transit,2025-12-14
SHP002254,PO000071,XPO Logistics,WH008,"Dallas, TX",Delivered,2025-11-06
SHP002255,PO000180,FedEx,WH002,"Dallas, TX",Delivered,2026-04-24
SHP002256,PO001872,UPS,WH004,"Seattle, WA",In Transit,2026-01-11
SHP002257,PO000930,J.B. Hunt,WH003,"Dallas, TX",In Transit,2025-12-24
SHP002258,PO001355,UPS,WH005,"Dallas, TX",Exception,2025-07-03
SHP002259,PO002885,DHL,WH006,"New York, NY",Delayed,2025-03-30
SHP002260,PO002594,UPS,WH002,"Atlanta, GA",Exception,2026-03-07
SHP002261,PO001129,XPO Logistics,WH001,"Seattle, WA",In Transit,2026-07-09
SHP002262,PO001199,DHL,WH005,"Chicago, IL",Delivered,2025-03-07
SHP002263,PO000993,Ryder,WH006,"New York, NY",Delivered,2025-04-26
SHP002264,PO002220,J.B. Hunt,WH003,"Seattle, WA",Delayed,2025-04-28
SHP002265,PO001169,FedEx,WH008,"Chicago, IL",Delayed,2025-12-10
SHP002266,PO001837,Ryder,WH007,"Seattle, WA",In Transit,2026-02-08
SHP002267,PO001221,FedEx,WH005,"Chicago, IL",Delayed,2026-07-16
SHP002268,PO001544,XPO Logistics,WH005,"Dallas, TX",Delivered,2025-08-12
SHP002269,PO001538,J.B. Hunt,WH001,"Dallas, TX",Delivered,2025-04-06
SHP002270,PO000077,XPO Logistics,WH004,"New York, NY",Delivered,2025-01-05
SHP002271,PO001621,DHL,WH005,"Chicago, IL",In Transit,2025-07-05
SHP002272,PO000975,DHL,WH005,"New York, NY",In Transit,2026-01-29
SHP002273,PO000900,Ryder,WH002,"New York, NY",Delayed,2025-03-24
SHP002274,PO000824,Ryder,WH006,"Atlanta, GA",Exception,2026-05-28
SHP002275,PO000343,J.B. Hunt,WH002,"Atlanta, GA",Delivered,2026-04-06
SHP002276,PO001907,XPO Logistics,WH001,"Chicago, IL",Delayed,2025-09-02
SHP002277,PO002653,J.B. Hunt,WH005,"New York, NY",Delayed,2026-01-11
SHP002278,PO000856,DHL,WH005,"Dallas, TX",In Transit,2025-01-30
SHP002279,PO000564,FedEx,WH001,"Seattle, WA",Delivered,2025-03-13
SHP002280,PO002648,J.B. Hunt,WH002,"New York, NY",Delayed,2026-02-15
SHP002281,PO002271,UPS,WH002,"Seattle, WA",In Transit,2025-07-12
SHP002282,PO000507,XPO Logistics,WH007,"Atlanta, GA",Exception,2025-06-22
SHP002283,PO000366,Ryder,WH001,"Seattle, WA",Delivered,2025-09-01
SHP002284,PO000600,DHL,WH001,"Seattle, WA",Delayed,2025-01-03
SHP002285,PO000979,J.B. Hunt,WH002,"Dallas, TX",Delayed,2025-01-22
SHP002286,PO000469,FedEx,WH001,"New York, NY",Exception,2026-04-04
SHP002287,PO002149,J.B. Hunt,WH007,"Atlanta, GA",Delivered,2026-03-29
SHP002288,PO000017,DHL,WH003,"Dallas, TX",Delivered,2025-01-19
SHP002289,PO000089,UPS,WH008,"Atlanta, GA",Exception,2025-12-03
SHP002290,PO001641,Ryder,WH006,"New York, NY",Delayed,2025-12-29
SHP002291,PO001365,FedEx,WH006,"Seattle, WA",In Transit,2025-07-12
SHP002292,PO002556,DHL,WH004,"Atlanta, GA",Exception,2025-12-07
SHP002293,PO000489,FedEx,WH003,"Seattle, WA",Exception,2026-06-07
SHP002294,PO002833,XPO Logistics,WH007,"Chicago, IL",Delivered,2025-01-08
SHP002295,PO002554,FedEx,WH008,"Dallas, TX",In Transit,2025-03-02
SHP002296,PO000108,XPO Logistics,WH002,"Seattle, WA",In Transit,2025-01-24
SHP002297,PO000834,UPS,WH003,"Atlanta, GA",Exception,2025-05-12
SHP002298,PO000646,J.B. Hunt,WH002,"Dallas, TX",Delayed,2026-06-28
SHP002299,PO000010,Ryder,WH008,"Seattle, WA",Delivered,2025-06-19
SHP002300,PO002492,DHL,WH002,"New York, NY",Exception,2025-04-11
SHP002301,PO000980,J.B. Hunt,WH005,"Atlanta, GA",Delivered,2026-04-06
SHP002302,PO002086,XPO Logistics,WH008,"Seattle, WA",In Transit,2025-09-27
SHP002303,PO001011,DHL,WH003,"Atlanta, GA",Delivered,2025-03-04
SHP002304,PO002385,DHL,WH008,"Dallas, TX",Exception,2026-02-26
SHP002305,PO000766,DHL,WH005,"Atlanta, GA",In Transit,2025-12-13
SHP002306,PO001719,J.B. Hunt,WH006,"Dallas, TX",Delayed,2026-03-28
SHP002307,PO001474,DHL,WH001,"Dallas, TX",Exception,2025-03-07
SHP002308,PO001208,Ryder,WH001,"Atlanta, GA",Delayed,2025-01-29
SHP002309,PO001533,DHL,WH007,"Chicago, IL",Delayed,2025-11-04
SHP002310,PO002735,FedEx,WH007,"Atlanta, GA",Delayed,2025-05-29
SHP002311,PO002051,J.B. Hunt,WH008,"Chicago, IL",In Transit,2026-07-19
SHP002312,PO001846,XPO Logistics,WH007,"Seattle, WA",Delivered,2026-04-14
SHP002313,PO001724,Ryder,WH003,"Atlanta, GA",Exception,2026-01-01
SHP002314,PO000439,FedEx,WH004,"Dallas, TX",Delayed,2025-07-06
SHP002315,PO002969,J.B. Hunt,WH008,"Dallas, TX",Delayed,2026-05-08
SHP002316,PO000053,J.B. Hunt,WH002,"Dallas, TX",Exception,2025-12-22
SHP002317,PO000763,DHL,WH001,"Seattle, WA",In Transit,2025-10-12
SHP002318,PO000625,UPS,WH007,"Chicago, IL",Exception,2026-07-18
SHP002319,PO002132,Ryder,WH007,"New York, NY",Delayed,2025-02-13
SHP002320,PO001138,J.B. Hunt,WH003,"Chicago, IL",Delivered,2025-04-16
SHP002321,PO000441,XPO Logistics,WH007,"Chicago, IL",Exception,2025-05-03
SHP002322,PO002098,DHL,WH003,"Seattle, WA",In Transit,2025-08-23
SHP002323,PO001280,XPO Logistics,WH008,"Chicago, IL",Delivered,2025-03-28
SHP002324,PO000591,DHL,WH002,"Chicago, IL",Exception,2025-12-18
SHP002325,PO000343,FedEx,WH004,"Atlanta, GA",In Transit,2026-03-22
SHP002326,PO001221,XPO Logistics,WH001,"Dallas, TX",Delayed,2025-05-20
SHP002327,PO000565,UPS,WH003,"Dallas, TX",In Transit,2025-08-07
SHP002328,PO002062,DHL,WH004,"Dallas, TX",Delivered,2025-06-20
SHP002329,PO000308,XPO Logistics,WH005,"Dallas, TX",Delayed,2026-02-13
SHP002330,PO002885,J.B. Hunt,WH006,"Chicago, IL",Exception,2025-04-07
SHP002331,PO002393,FedEx,WH006,"Seattle, WA",In Transit,2025-04-26
SHP002332,PO002445,UPS,WH006,"Seattle, WA",Delayed,2026-06-04
SHP002333,PO001564,XPO Logistics,WH006,"Chicago, IL",In Transit,2026-07-23
SHP002334,PO001435,DHL,WH004,"Chicago, IL",Delivered,2026-06-06
SHP002335,PO002364,J.B. Hunt,WH003,"Dallas, TX",Exception,2025-10-22
SHP002336,PO002326,Ryder,WH007,"Atlanta, GA",Delayed,2025-06-03
SHP002337,PO001395,XPO Logistics,WH002,"Seattle, WA",Delayed,2026-06-18
SHP002338,PO000173,Ryder,WH004,"Dallas, TX",Exception,2025-07-18
SHP002339,PO002715,UPS,WH002,"Seattle, WA",In Transit,2025-05-16
SHP002340,PO001325,FedEx,WH002,"New York, NY",Delivered,2026-04-23
SHP002341,PO001520,Ryder,WH006,"Atlanta, GA",In Transit,2025-03-27
SHP002342,PO001447,Ryder,WH002,"Chicago, IL",Exception,2025-09-27
SHP002343,PO002143,UPS,WH002,"New York, NY",Delayed,2025-04-13
SHP002344,PO001129,DHL,WH001,"Dallas, TX",In Transit,2025-07-19
SHP002345,PO000007,J.B. Hunt,WH005,"Atlanta, GA",Exception,2025-03-16
SHP002346,PO002691,XPO Logistics,WH007,"Seattle, WA",Delayed,2026-01-10
SHP002347,PO002550,DHL,WH004,"Seattle, WA",Exception,2025-06-04
SHP002348,PO000447,FedEx,WH008,"Dallas, TX",Exception,2025-04-16
SHP002349,PO002199,UPS,WH005,"Atlanta, GA",In Transit,2025-02-14
SHP002350,PO000999,FedEx,WH008,"Atlanta, GA",Exception,2025-10-02
SHP002351,PO001576,J.B. Hunt,WH003,"Chicago, IL",Exception,2025-12-19
SHP002352,PO002730,UPS,WH003,"Atlanta, GA",Delivered,2025-02-18
SHP002353,PO000182,UPS,WH008,"Dallas, TX",In Transit,2025-05-13
SHP002354,PO002249,DHL,WH004,"Chicago, IL",Exception,2026-01-30
SHP002355,PO001268,FedEx,WH008,"Chicago, IL",In Transit,2025-12-31
SHP002356,PO001083,FedEx,WH006,"Chicago, IL",Delivered,2025-03-09
SHP002357,PO000015,FedEx,WH004,"Dallas, TX",In Transit,2026-03-29
SHP002358,PO000232,XPO Logistics,WH005,"Chicago, IL",Exception,2026-04-28
SHP002359,PO002558,Ryder,WH002,"Seattle, WA",Delivered,2025-04-30
SHP002360,PO002996,FedEx,WH002,"Dallas, TX",In Transit,2025-03-18
SHP002361,PO000147,Ryder,WH005,"Seattle, WA",Delivered,2025-02-01
