order_id,customer_name,product_id,quantity,order_date,warehouse_id
SO0004987,DailyNeeds,PROD00245,9,2025-11-19,WH006
SO0004988,DailyNeeds,PROD00016,21,2025-06-06,WH001
SO0004989,PrimeOutlet,PROD00268,18,2026-04-29,WH002
SO0004990,DailyNeeds,PROD00093,47,2025-02-25,WH005
SO0004991,NorthStar Retail,PROD00030,15,2025-10-02,WH003
SO0004992,DailyNeeds,PROD00322,17,2025-08-08,WH004
SO0004993,PrimeOutlet,PROD00347,41,2025-09-22,WH008
SO0004994,DailyNeeds,PROD00486,1,2026-06-22,WH001
SO0004995,FreshMart,PROD00302,39,2025-08-24,WH003
SO0004996,FreshMart,PROD00074,26,2025-04-20,WH006
SO0004997,BlueWave Stores,PROD00434,12,2025-10-23,WH001
SO0004998,QuickBuy,PROD00460,5,2026-02-19,WH007
SO0004999,SmartShop,PROD00211,2,2025-01-05,WH002
SO0005000,Urban Cart,PROD00415,28,2025-08-18,WH004
SO0005001,ValueHub,PROD00083,15,2026-04-07,WH008
SO0005002,MetroBasket,PROD00411,3,2025-03-08,WH004
SO0005003,DailyNeeds,PROD00342,26,2025-12-23,WH001
SO0005004,BlueWave Stores,PROD00407,44,2025-09-05,WH004
SO0005005,BlueWave Stores,PROD00070,2,2025-02-07,WH001
SO0005006,ValueHub,PROD00116,19,2026-02-20,WH005
SO0005007,BlueWave Stores,PROD00481,11,2026-02-21,WH008
SO0005008,FreshMart,PROD00331,26,2025-11-26,WH008
SO0005009,SmartShop,PROD00027,19,2025-02-08,WH002
SO0005010,NorthStar Retail,PROD00048,18,2025-01-22,WH006
SO0005011,QuickBuy,PROD00193,34,2026-03-28,WH008
SO0005012,DailyNeeds,PROD00217,39,2026-02-14,WH002
SO0005013,MetroBasket,PROD00355,25,2025-11-04,WH006
SO0005014,PrimeOutlet,PROD00123,18,2026-06-16,WH005
SO0005015,QuickBuy,PROD00447,34,2026-06-05,WH005
SO0005016,DailyNeeds,PROD00226,1,2025-03-13,WH006
SO0005017,SmartShop,PROD00078,7,2025-09-10,WH004
SO0005018,NorthStar Retail,PROD00337,30,2025-01-26,WH006
SO0005019,NorthStar Retail,PROD00014,49,2026-04-25,WH008
SO0005020,DailyNeeds,PROD00467,32,2025-03-15,WH006
SO0005021,DailyNeeds,PROD00458,21,2025-08-16,WH005
SO0005022,PrimeOutlet,PROD00494,13,2025-11-14,WH008
SO0005023,NorthStar Retail,PROD00492,29,2025-07-26,WH008
SO0005024,BlueWave Stores,PROD00331,8,2026-06-25,WH008
SO0005025,DailyNeeds,PROD00399,7,2025-03-17,WH001
SO0005026,NorthStar Retail,PROD00346,3,2026-03-10,WH001
SO0005027,PrimeOutlet,PROD00289,2,2025-10-12,WH008
SO0005028,BlueWave Stores,PROD00389,18,2025-06-24,WH006
SO0005029,QuickBuy,PROD00067,6,2025-10-21,WH003
SO0005030,ValueHub,PROD00417,38,2026-01-01,WH005
SO0005031,DailyNeeds,PROD00232,18,2026-03-10,WH005
SO0005032,FreshMart,PROD00404,15,2025-08-21,WH007
SO0005033,QuickBuy,PROD00494,43,2026-06-16,WH008
SO0005034,ValueHub,PROD00108,24,2026-02-21,WH008
SO0005035,FreshMart,PROD00353,37,2025-06-15,WH008
SO0005036,DailyNeeds,PROD00103,50,2025-04-22,WH001
SO0005037,FreshMart,PROD00007,47,2025-01-28,WH001
SO0005038,ValueHub,PROD00496,16,2025-08-28,WH005
SO0005039,NorthStar Retail,PROD00012,20,2025-01-02,WH004
SO0005040,SmartShop,PROD00466,41,2025-07-04,WH002
SO0005041,ValueHub,PROD00472,14,2026-02-18,WH004
SO0005042,BlueWave Stores,PROD00012,48,2026-01-31,WH004
SO0005043,DailyNeeds,PROD00308,16,2026-05-05,WH007
SO0005044,DailyNeeds,PROD00427,14,2025-04-17,WH002
SO0005045,SmartShop,PROD00306,45,2025-11-07,WH006
SO0005046,QuickBuy,PROD00342,33,2025-06-08,WH001
SO0005047,Urban Cart,PROD00218,13,2026-05-23,WH006
SO0005048,MetroBasket,PROD00007,25,2025-12-24,WH001
SO0005049,FreshMart,PROD00271,40,2025-12-04,WH002
SO0005050,DailyNeeds,PROD00456,43,2025-06-07,WH007
SO0005051,MetroBasket,PROD00116,30,2026-02-02,WH005
SO0005052,QuickBuy,PROD00049,45,2025-04-05,WH001
SO0005053,FreshMart,PROD00163,18,2025-03-22,WH007
SO0005054,BlueWave Stores,PROD00491,49,2025-07-25,WH008
SO0005055,PrimeOutlet,PROD00070,25,2026-05-09,WH001
SO0005056,NorthStar Retail,PROD00287,28,2026-03-27,WH005
SO0005057,ValueHub,PROD00135,24,2025-01-07,WH006
SO0005058,DailyNeeds,PROD00135,15,2025-04-14,WH006
SO0005059,DailyNeeds,PROD00252,39,2025-11-24,WH003
SO0005060,BlueWave Stores,PROD00311,46,2025-05-09,WH007
SO0005061,SmartShop,PROD00317,9,2025-05-05,WH006
SO0005062,NorthStar Retail,PROD00069,26,2025-12-14,WH002
SO0005063,ValueHub,PROD00482,49,2025-07-12,WH005
SO0005064,SmartShop,PROD00232,20,2025-09-27,WH005
SO0005065,FreshMart,PROD00425,38,2026-02-15,WH004
SO0005066,NorthStar Retail,PROD00083,7,2026-04-04,WH008
SO0005067,ValueHub,PROD00209,24,2025-10-31,WH008
SO0005068,NorthStar Retail,PROD00352,15,2026-05-13,WH004
SO0005069,QuickBuy,PROD00259,43,2025-09-01,WH003
SO0005070,DailyNeeds,PROD00054,45,2025-05-16,WH005
SO0005071,MetroBasket,PROD00008,26,2025-04-12,WH004
SO0005072,PrimeOutlet,PROD00491,10,2026-02-12,WH008
SO0005073,ValueHub,PROD00434,9,2026-01-06,WH001
SO0005074,ValueHub,PROD00009,2,2025-02-26,WH002
SO0005075,SmartShop,PROD00415,4,2025-06-27,WH004
SO0005076,NorthStar Retail,PROD00262,43,2025-01-08,WH004
SO0005077,BlueWave Stores,PROD00142,43,2025-03-24,WH001
SO0005078,BlueWave Stores,PROD00424,21,2025-02-26,WH003
SO0005079,BlueWave Stores,PROD00237,27,2026-03-11,WH008
SO0005080,PrimeOutlet,PROD00070,30,2025-03-14,WH001
SO0005081,MetroBasket,PROD00008,17,2025-07-17,WH004
SO0005082,PrimeOutlet,PROD00190,41,2025-09-16,WH003
SO0005083,BlueWave Stores,PROD00226,9,2026-06-11,WH006
SO0005084,FreshMart,PROD00275,1,2025-03-31,WH004
SO0005085,MetroBasket,PROD00035,33,2025-02-18,WH006
SO0005086,FreshMart,PROD00454,34,2025-05-24,WH004
SO0005087,SmartShop,PROD00328,37,2025-11-07,WH004
SO0005088,MetroBasket,PROD00075,26,2025-02-22,WH005
SO0005089,Urban Cart,PROD00301,13,2026-05-05,WH002
SO0005090,BlueWave Stores,PROD00073,4,2025-08-12,WH002
SO0005091,QuickBuy,PROD00206,34,2025-09-28,WH005
SO0005092,DailyNeeds,PROD00493,44,2025-05-08,WH001
SO0005093,FreshMart,PROD00309,41,2026-04-23,WH007
SO0005094,ValueHub,PROD00325,21,2026-02-27,WH007
SO0005095,BlueWave Stores,PROD00347,39,2026-03-06,WH008
SO0005096,Urban Cart,PROD00206,5,2025-05-22,WH005
SO0005097,MetroBasket,PROD00229,9,2026-06-28,WH006
SO0005098,NorthStar Retail,PROD00476,27,2025-05-24,WH003
SO0005099,BlueWave Stores,PROD00138,34,2025-08-07,WH001
SO0005100,QuickBuy,PROD00114,8,2026-02-12,WH002
SO0005101,SmartShop,PROD00355,5,2026-05-08,WH006
SO0005102,NorthStar Retail,PROD00442,10,2025-08-17,WH002
SO0005103,SmartShop,PROD00104,17,2025-07-14,WH003
SO0005104,SmartShop,PROD00300,39,2025-04-30,WH008
SO0005105,SmartShop,PROD00272,33,2025-09-02,WH006
SO0005106,ValueHub,PROD00269,41,2025-07-13,WH008
SO0005107,SmartShop,PROD00159,30,2025-03-09,WH001
SO0005108,QuickBuy,PROD00176,1,2026-03-21,WH001
SO0005109,Urban Cart,PROD00160,15,2025-09-07,WH003
SO0005110,PrimeOutlet,PROD00470,47,2025-03-11,WH007
SO0005111,Urban Cart,PROD00371,22,2025-08-22,WH003
SO0005112,MetroBasket,PROD00416,10,2025-05-24,WH003
SO0005113,DailyNeeds,PROD00477,7,2026-02-16,WH001
SO0005114,SmartShop,PROD00257,39,2025-06-29,WH008
SO0005115,DailyNeeds,PROD00385,38,2025-09-04,WH006
SO0005116,PrimeOutlet,PROD00111,40,2025-09-24,WH006
SO0005117,Urban Cart,PROD00278,12,2025-11-25,WH004
SO0005118,Urban Cart,PROD00091,40,2025-11-17,WH004
SO0005119,QuickBuy,PROD00368,17,2026-03-01,WH004
SO0005120,MetroBasket,PROD00320,18,2025-11-05,WH004
SO0005121,SmartShop,PROD00422,50,2025-09-12,WH003
SO0005122,MetroBasket,PROD00064,8,2026-03-22,WH001
SO0005123,BlueWave Stores,PROD00303,20,2025-04-29,WH001
SO0005124,FreshMart,PROD00082,3,2025-08-16,WH003
SO0005125,QuickBuy,PROD00276,2,2026-03-13,WH001
SO0005126,NorthStar Retail,PROD00341,21,2026-06-17,WH005
SO0005127,DailyNeeds,PROD00162,6,2026-05-27,WH002
SO0005128,ValueHub,PROD00011,45,2025-12-08,WH008
SO0005129,PrimeOutlet,PROD00352,44,2025-12-23,WH004
SO0005130,SmartShop,PROD00081,45,2025-02-27,WH005
SO0005131,DailyNeeds,PROD00222,34,2025-06-20,WH001
SO0005132,PrimeOutlet,PROD00168,4,2026-05-06,WH003
SO0005133,ValueHub,PROD00315,37,2025-06-25,WH004
SO0005134,Urban Cart,PROD00030,2,2025-04-11,WH003
SO0005135,SmartShop,PROD00061,16,2025-09-30,WH001
SO0005136,Urban Cart,PROD00345,8,2026-04-25,WH008
SO0005137,Urban Cart,PROD00083,47,2026-02-27,WH008
SO0005138,SmartShop,PROD00015,47,2026-02-11,WH006
SO0005139,FreshMart,PROD00016,10,2025-01-24,WH001
SO0005140,ValueHub,PROD00078,33,2025-07-14,WH004
SO0005141,BlueWave Stores,PROD00134,35,2025-11-01,WH001
SO0005142,Urban Cart,PROD00312,40,2025-01-07,WH006
SO0005143,ValueHub,PROD00227,43,2025-11-24,WH006
SO0005144,DailyNeeds,PROD00208,50,2026-05-17,WH006
SO0005145,DailyNeeds,PROD00266,37,2025-08-21,WH006
SO0005146,PrimeOutlet,PROD00395,23,2025-07-20,WH002
SO0005147,PrimeOutlet,PROD00038,21,2026-05-16,WH007
SO0005148,BlueWave Stores,PROD00213,37,2025-12-21,WH002
SO0005149,QuickBuy,PROD00151,47,2025-05-30,WH004
SO0005150,QuickBuy,PROD00028,44,2026-04-08,WH004
SO0005151,BlueWave Stores,PROD00337,5,2025-03-29,WH006
SO0005152,FreshMart,PROD00263,26,2026-05-06,WH005
SO0005153,NorthStar Retail,PROD00290,14,2026-04-12,WH006
SO0005154,SmartShop,PROD00159,10,2026-06-25,WH001
SO0005155,SmartShop,PROD00013,42,2025-12-30,WH006
SO0005156,SmartShop,PROD00036,7,2026-04-20,WH003
SO0005157,Urban Cart,PROD00200,24,2025-04-16,WH005
SO0005158,Urban Cart,PROD00183,14,2025-10-26,WH008
SO0005159,NorthStar Retail,PROD00286,1,2025-08-01,WH001
SO0005160,ValueHub,PROD00141,26,2025-02-13,WH008
SO0005161,NorthStar Retail,PROD00495,48,2025-09-13,WH008
SO0005162,Urban Cart,PROD00072,37,2026-06-05,WH008
SO0005163,QuickBuy,PROD00488,41,2025-06-20,WH005
SO0005164,MetroBasket,PROD00218,30,2025-05-23,WH006
SO0005165,Urban Cart,PROD00296,8,2025-08-17,WH001
SO0005166,DailyNeeds,PROD00214,44,2025-02-10,WH003
SO0005167,MetroBasket,PROD00310,13,2026-06-19,WH005
SO0005168,Urban Cart,PROD00088,41,2025-03-27,WH004
SO0005169,FreshMart,PROD00063,46,2026-03-28,WH005
SO0005170,ValueHub,PROD00295,49,2026-03-14,WH001
SO0005171,MetroBasket,PROD00167,23,2025-10-25,WH004
SO0005172,Urban Cart,PROD00128,1,2025-06-02,WH006
SO0005173,Urban Cart,PROD00499,1,2026-04-29,WH001
SO0005174,PrimeOutlet,PROD00075,29,2025-03-07,WH005
SO0005175,MetroBasket,PROD00380,19,2025-01-24,WH002
SO0005176,MetroBasket,PROD00202,31,2025-05-22,WH007
SO0005177,BlueWave Stores,PROD00297,28,2025-09-17,WH001
SO0005178,DailyNeeds,PROD00118,40,2025-06-14,WH008
SO0005179,FreshMart,PROD00104,41,2026-03-17,WH003
SO0005180,ValueHub,PROD00401,5,2026-02-10,WH006
SO0005181,PrimeOutlet,PROD00447,47,2025-06-10,WH005
SO0005182,ValueHub,PROD00345,22,2025-12-02,WH008
SO0005183,NorthStar Retail,PROD00200,2,2025-04-04,WH005
SO0005184,BlueWave Stores,PROD00159,3,2026-01-08,WH001
SO0005185,BlueWave Stores,PROD00315,40,2026-06-10,WH004
SO0005186,MetroBasket,PROD00279,50,2025-11-07,WH006
SO0005187,Urban Cart,PROD00386,9,2025-09-20,WH008
SO0005188,Urban Cart,PROD00241,14,2026-03-16,WH004
SO0005189,NorthStar Retail,PROD00473,14,2025-02-18,WH005
SO0005190,NorthStar Retail,PROD00368,29,2026-03-05,WH004
SO0005191,Urban Cart,PROD00067,16,2025-05-18,WH003
SO0005192,NorthStar Retail,PROD00317,10,2025-11-26,WH006
SO0005193,FreshMart,PROD00283,1,2026-06-26,WH004
SO0005194,QuickBuy,PROD00019,44,2025-07-14,WH003
SO0005195,QuickBuy,PROD00074,13,2025-05-26,WH006
SO0005196,ValueHub,PROD00452,14,2026-04-13,WH008
SO0005197,SmartShop,PROD00273,50,2025-04-28,WH003
SO0005198,MetroBasket,PROD00116,2,2025-05-25,WH005
SO0005199,SmartShop,PROD00208,46,2025-04-25,WH006
SO0005200,FreshMart,PROD00486,8,2026-02-10,WH001
SO0005201,SmartShop,PROD00090,40,2026-03-09,WH005
SO0005202,MetroBasket,PROD00447,31,2026-01-30,WH005
SO0005203,NorthStar Retail,PROD00034,16,2025-11-09,WH003
SO0005204,NorthStar Retail,PROD00237,17,2025-07-31,WH008
SO0005205,QuickBuy,PROD00195,17,2026-01-18,WH003
SO0005206,NorthStar Retail,PROD00419,25,2025-03-07,WH003
SO0005207,SmartShop,PROD00176,26,2025-04-12,WH001
SO0005208,PrimeOutlet,PROD00402,30,2025-09-28,WH008
SO0005209,NorthStar Retail,PROD00085,44,2025-01-05,WH008
SO0005210,QuickBuy,PROD00170,48,2025-10-22,WH005
SO0005211,MetroBasket,PROD00029,2,2025-12-06,WH001
SO0005212,ValueHub,PROD00068,47,2025-04-13,WH007
SO0005213,DailyNeeds,PROD00441,27,2025-04-08,WH008
SO0005214,Urban Cart,PROD00264,38,2025-11-03,WH008
SO0005215,Urban Cart,PROD00393,34,2026-02-27,WH004
SO0005216,PrimeOutlet,PROD00244,9,2025-01-04,WH004
SO0005217,BlueWave Stores,PROD00040,8,2025-10-30,WH006
SO0005218,NorthStar Retail,PROD00397,21,2026-01-03,WH003
SO0005219,PrimeOutlet,PROD00093,27,2025-01-19,WH005
SO0005220,BlueWave Stores,PROD00125,47,2026-03-02,WH002
SO0005221,BlueWave Stores,PROD00372,22,2025-07-19,WH001
SO0005222,ValueHub,PROD00015,24,2025-06-16,WH006
SO0005223,FreshMart,PROD00132,45,2025-06-13,WH002
SO0005224,Urban Cart,PROD00030,43,2025-06-16,WH003
SO0005225,ValueHub,PROD00238,33,2025-02-19,WH006
SO0005226,DailyNeeds,PROD00370,42,2025-07-17,WH004
SO0005227,QuickBuy,PROD00456,16,2026-04-01,WH007
SO0005228,QuickBuy,PROD00311,48,2025-12-25,WH007
SO0005229,QuickBuy,PROD00101,32,2025-02-28,WH008
SO0005230,Urban Cart,PROD00157,22,2026-02-19,WH008
SO0005231,PrimeOutlet,PROD00490,24,2025-07-23,WH002
SO0005232,BlueWave Stores,PROD00335,6,2025-02-17,WH004
SO0005233,ValueHub,PROD00281,50,2025-04-29,WH008
SO0005234,ValueHub,PROD00260,21,2025-06-12,WH003
SO0005235,SmartShop,PROD00309,12,2026-06-03,WH007
SO0005236,DailyNeeds,PROD00357,46,2026-04-20,WH006
SO0005237,SmartShop,PROD00162,3,2025-07-01,WH002
SO0005238,BlueWave Stores,PROD00313,29,2025-08-15,WH007
SO0005239,MetroBasket,PROD00469,38,2025-10-10,WH003
SO0005240,FreshMart,PROD00365,2,2025-01-20,WH003
SO0005241,ValueHub,PROD00500,35,2025-09-18,WH004
SO0005242,NorthStar Retail,PROD00386,46,2026-06-04,WH008
SO0005243,BlueWave Stores,PROD00291,35,2026-04-28,WH003
SO0005244,BlueWave Stores,PROD00093,20,2026-03-19,WH005
SO0005245,Urban Cart,PROD00449,39,2025-05-15,WH007
SO0005246,ValueHub,PROD00096,45,2025-08-14,WH005
SO0005247,QuickBuy,PROD00047,43,2025-12-03,WH004
SO0005248,PrimeOutlet,PROD00301,12,2026-01-09,WH002
SO0005249,ValueHub,PROD00209,48,2025-02-16,WH008
SO0005250,PrimeOutlet,PROD00338,27,2025-12-28,WH003
SO0005251,ValueHub,PROD00196,29,2026-03-30,WH001
SO0005252,PrimeOutlet,PROD00152,39,2026-05-23,WH004
SO0005253,BlueWave Stores,PROD00258,44,2025-04-01,WH005
SO0005254,DailyNeeds,PROD00204,38,2025-07-12,WH002
SO0005255,NorthStar Retail,PROD00233,46,2025-08-17,WH006
SO0005256,ValueHub,PROD00450,30,2025-11-09,WH001
SO0005257,Urban Cart,PROD00111,29,2026-02-26,WH006
SO0005258,ValueHub,PROD00273,50,2025-09-14,WH003
SO0005259,BlueWave Stores,PROD00222,25,2025-04-17,WH001
SO0005260,MetroBasket,PROD00097,37,2025-01-01,WH006
SO0005261,MetroBasket,PROD00116,37,2026-01-01,WH005
SO0005262,NorthStar Retail,PROD00036,49,2026-04-21,WH003
SO0005263,ValueHub,PROD00408,43,2025-04-22,WH006
SO0005264,Urban Cart,PROD00345,8,2025-06-21,WH008
SO0005265,FreshMart,PROD00272,25,2025-07-30,WH006
SO0005266,PrimeOutlet,PROD00110,50,2026-06-19,WH007
SO0005267,NorthStar Retail,PROD00200,1,2026-01-20,WH005
SO0005268,FreshMart,PROD00033,18,2026-06-11,WH007
SO0005269,SmartShop,PROD00447,44,2026-04-15,WH005
SO0005270,Urban Cart,PROD00192,43,2025-03-14,WH007
SO0005271,PrimeOutlet,PROD00051,34,2026-06-04,WH002
SO0005272,NorthStar Retail,PROD00396,44,2025-08-21,WH006
SO0005273,QuickBuy,PROD00186,25,2026-05-23,WH008
SO0005274,BlueWave Stores,PROD00476,48,2025-04-19,WH003
SO0005275,PrimeOutlet,PROD00360,39,2025-09-10,WH001
SO0005276,PrimeOutlet,PROD00101,39,2026-05-06,WH008
SO0005277,DailyNeeds,PROD00268,7,2025-05-10,WH002
SO0005278,SmartShop,PROD00282,4,2025-12-03,WH007
SO0005279,FreshMart,PROD00106,34,2025-08-14,WH003
SO0005280,MetroBasket,PROD00127,34,2026-05-13,WH006
SO0005281,Urban Cart,PROD00136,33,2025-12-28,WH002
SO0005282,MetroBasket,PROD00365,40,2026-01-10,WH003
SO0005283,SmartShop,PROD00393,33,2026-06-09,WH004
SO0005284,MetroBasket,PROD00488,50,2025-04-18,WH005
SO0005285,FreshMart,PROD00394,37,2025-09-22,WH006
SO0005286,SmartShop,PROD00403,45,2026-04-24,WH001
SO0005287,NorthStar Retail,PROD00143,46,2025-09-06,WH007
SO0005288,NorthStar Retail,PROD00045,31,2025-01-09,WH007
SO0005289,DailyNeeds,PROD00378,38,2025-08-31,WH008
SO0005290,PrimeOutlet,PROD00066,38,2025-10-19,WH004
SO0005291,QuickBuy,PROD00143,21,2025-11-01,WH007
SO0005292,QuickBuy,PROD00328,20,2026-04-19,WH004
SO0005293,BlueWave Stores,PROD00112,3,2025-10-11,WH007
SO0005294,SmartShop,PROD00491,38,2026-04-08,WH008
SO0005295,SmartShop,PROD00019,9,2025-06-24,WH003
SO0005296,ValueHub,PROD00019,19,2026-01-30,WH003
SO0005297,QuickBuy,PROD00129,50,2025-08-26,WH007
SO0005298,ValueHub,PROD00300,37,2026-04-08,WH008
SO0005299,SmartShop,PROD00415,2,2025-04-22,WH004
SO0005300,FreshMart,PROD00248,22,2025-09-23,WH007
SO0005301,FreshMart,PROD00400,40,2026-06-12,WH003
SO0005302,ValueHub,PROD00150,41,2026-06-13,WH001
SO0005303,DailyNeeds,PROD00432,39,2025-02-25,WH008
SO0005304,ValueHub,PROD00184,33,2026-03-16,WH004
SO0005305,DailyNeeds,PROD00428,33,2025-11-18,WH007
SO0005306,DailyNeeds,PROD00174,22,2025-08-17,WH003
SO0005307,MetroBasket,PROD00209,5,2026-03-03,WH008
SO0005308,DailyNeeds,PROD00013,34,2026-01-23,WH006
SO0005309,FreshMart,PROD00007,20,2025-11-13,WH001
SO0005310,DailyNeeds,PROD00235,45,2025-02-09,WH002
SO0005311,NorthStar Retail,PROD00309,29,2025-08-04,WH007
SO0005312,DailyNeeds,PROD00305,30,2025-04-11,WH003
SO0005313,BlueWave Stores,PROD00047,44,2026-02-02,WH004
SO0005314,ValueHub,PROD00019,43,2025-07-17,WH003
SO0005315,NorthStar Retail,PROD00437,32,2025-01-27,WH004
SO0005316,MetroBasket,PROD00444,14,2026-06-05,WH007
SO0005317,PrimeOutlet,PROD00431,11,2026-02-02,WH008
SO0005318,FreshMart,PROD00331,13,2025-06-02,WH008
SO0005319,ValueHub,PROD00381,19,2026-05-29,WH003
SO0005320,FreshMart,PROD00273,13,2025-01-14,WH003
SO0005321,PrimeOutlet,PROD00414,38,2026-02-23,WH001
SO0005322,Urban Cart,PROD00339,36,2025-12-15,WH002
SO0005323,NorthStar Retail,PROD00334,47,2025-12-08,WH007
SO0005324,FreshMart,PROD00134,6,2025-07-11,WH001
SO0005325,SmartShop,PROD00342,21,2025-05-22,WH001
SO0005326,Urban Cart,PROD00141,30,2025-07-20,WH008
SO0005327,ValueHub,PROD00203,45,2025-09-01,WH005
SO0005328,BlueWave Stores,PROD00300,19,2025-12-05,WH008
SO0005329,Urban Cart,PROD00439,17,2026-04-07,WH003
SO0005330,FreshMart,PROD00281,9,2025-02-24,WH008
SO0005331,FreshMart,PROD00044,18,2025-05-12,WH005
SO0005332,DailyNeeds,PROD00083,5,2026-05-09,WH008
SO0005333,SmartShop,PROD00344,40,2025-10-27,WH001
SO0005334,NorthStar Retail,PROD00386,38,2025-12-04,WH008
SO0005335,ValueHub,PROD00030,21,2025-09-06,WH003
SO0005336,ValueHub,PROD00206,45,2026-01-12,WH005
SO0005337,NorthStar Retail,PROD00393,10,2026-04-08,WH004
SO0005338,NorthStar Retail,PROD00146,27,2025-02-07,WH004
SO0005339,DailyNeeds,PROD00330,17,2025-04-27,WH006
SO0005340,FreshMart,PROD00285,27,2025-03-17,WH008
SO0005341,QuickBuy,PROD00300,24,2025-11-13,WH008
SO0005342,DailyNeeds,PROD00102,26,2025-10-08,WH008
SO0005343,Urban Cart,PROD00228,7,2025-04-24,WH001
SO0005344,PrimeOutlet,PROD00378,6,2025-09-13,WH008
SO0005345,DailyNeeds,PROD00134,44,2025-06-01,WH001
SO0005346,SmartShop,PROD00307,21,2025-01-15,WH001
SO0005347,DailyNeeds,PROD00076,48,2025-01-31,WH004
SO0005348,BlueWave Stores,PROD00225,10,2026-02-19,WH008
SO0005349,Urban Cart,PROD00483,35,2025-06-22,WH006
SO0005350,NorthStar Retail,PROD00330,24,2025-08-31,WH006
SO0005351,QuickBuy,PROD00359,19,2026-01-31,WH003
SO0005352,MetroBasket,PROD00110,45,2026-03-06,WH007
SO0005353,FreshMart,PROD00219,43,2025-12-28,WH002
SO0005354,QuickBuy,PROD00375,24,2025-01-05,WH006
SO0005355,ValueHub,PROD00497,22,2026-01-14,WH002
SO0005356,NorthStar Retail,PROD00063,9,2025-12-07,WH005
SO0005357,FreshMart,PROD00439,46,2026-02-22,WH003
SO0005358,SmartShop,PROD00497,1,2025-12-07,WH002
SO0005359,DailyNeeds,PROD00226,32,2026-05-27,WH006
SO0005360,FreshMart,PROD00479,15,2025-11-16,WH004
SO0005361,DailyNeeds,PROD00275,27,2025-05-21,WH004
SO0005362,PrimeOutlet,PROD00186,47,2025-07-16,WH008
SO0005363,QuickBuy,PROD00300,44,2025-03-05,WH008
SO0005364,NorthStar Retail,PROD00055,2,2026-02-25,WH005
SO0005365,Urban Cart,PROD00322,45,2026-06-17,WH004
SO0005366,SmartShop,PROD00430,37,2025-09-08,WH008
SO0005367,Urban Cart,PROD00399,28,2026-01-22,WH001
SO0005368,Urban Cart,PROD00453,44,2025-01-18,WH005
SO0005369,Urban Cart,PROD00234,4,2025-07-08,WH002
SO0005370,ValueHub,PROD00313,22,2026-03-31,WH007
SO0005371,SmartShop,PROD00350,7,2025-01-24,WH006
SO0005372,PrimeOutlet,PROD00413,3,2026-04-14,WH003
SO0005373,DailyNeeds,PROD00038,2,2026-03-19,WH007
SO0005374,ValueHub,PROD00007,44,2025-03-10,WH001
SO0005375,Urban Cart,PROD00474,3,2025-04-21,WH006
SO0005376,FreshMart,PROD00417,38,2025-02-27,WH005
SO0005377,QuickBuy,PROD00186,20,2025-08-02,WH008
SO0005378,DailyNeeds,PROD00326,28,2025-02-03,WH006
SO0005379,Urban Cart,PROD00060,8,2026-05-03,WH007
SO0005380,Urban Cart,PROD00340,47,2026-01-27,WH007
SO0005381,MetroBasket,PROD00204,42,2025-03-17,WH002
SO0005382,FreshMart,PROD00115,49,2025-07-18,WH002
SO0005383,PrimeOutlet,PROD00215,48,2025-08-25,WH001
SO0005384,PrimeOutlet,PROD00145,11,2025-03-16,WH005
SO0005385,PrimeOutlet,PROD00005,10,2026-01-22,WH005
SO0005386,NorthStar Retail,PROD00342,22,2025-04-26,WH001
SO0005387,NorthStar Retail,PROD00198,31,2025-08-18,WH006
SO0005388,Urban Cart,PROD00423,12,2025-03-29,WH006
SO0005389,NorthStar Retail,PROD00472,4,2026-03-04,WH004
SO0005390,Urban Cart,PROD00041,33,2025-05-09,WH001
SO0005391,DailyNeeds,PROD00376,29,2025-08-27,WH001
SO0005392,Urban Cart,PROD00253,30,2025-10-14,WH005
SO0005393,ValueHub,PROD00367,19,2025-02-25,WH002
SO0005394,DailyNeeds,PROD00230,48,2025-11-28,WH008
SO0005395,Urban Cart,PROD00254,36,2026-04-01,WH001
SO0005396,NorthStar Retail,PROD00009,26,2025-05-29,WH002
SO0005397,Urban Cart,PROD00014,11,2025-07-18,WH008
SO0005398,NorthStar Retail,PROD00397,6,2026-06-15,WH003
SO0005399,SmartShop,PROD00424,37,2025-06-21,WH003
SO0005400,QuickBuy,PROD00291,17,2025-02-24,WH003
SO0005401,SmartShop,PROD00435,24,2026-03-02,WH001
SO0005402,PrimeOutlet,PROD00452,21,2026-05-31,WH008
SO0005403,QuickBuy,PROD00481,32,2025-05-21,WH008
SO0005404,NorthStar Retail,PROD00365,37,2026-02-23,WH003
SO0005405,NorthStar Retail,PROD00238,42,2026-03-03,WH006
SO0005406,QuickBuy,PROD00223,29,2026-03-13,WH007
SO0005407,QuickBuy,PROD00051,22,2025-06-09,WH002
SO0005408,ValueHub,PROD00019,30,2025-07-01,WH003
SO0005409,DailyNeeds,PROD00476,36,2025-08-11,WH003
SO0005410,QuickBuy,PROD00368,31,2026-04-22,WH004
SO0005411,MetroBasket,PROD00290,35,2026-05-22,WH006
SO0005412,NorthStar Retail,PROD00491,29,2025-09-25,WH008
SO0005413,PrimeOutlet,PROD00084,18,2025-01-04,WH003
SO0005414,ValueHub,PROD00434,31,2026-03-03,WH001
SO0005415,DailyNeeds,PROD00338,50,2026-04-25,WH003
SO0005416,SmartShop,PROD00264,6,2025-02-24,WH008
SO0005417,PrimeOutlet,PROD00457,33,2025-05-26,WH007
